,Date,Name,Symbol,Share,Weight,WK Change
1219,2021-10-23,WuXi AppTec Co...,603259,"535,421",0.02,NA
1220,2021-10-23,Mainfreight Ltd..,MFT,"118,952",0.02,17.38
1221,2021-10-23,Mineral Resourc..,MIN,"256,762",0.02,-0.92
1222,2021-10-23,Metso Outotec O..,MOCORP,"1,131,333",0.02,NA
1223,2021-10-23,Mizrahi Tefahot..,MZTF,"253,436",0.02,NA
1224,2021-10-23,Info Edge India..,NAUKRI,"134,612",0.02,NA
1225,2021-10-23,Nemetschek SE,NEM,"110,359",0.02,-6.29
1226,2021-10-23,Northern Star R..,NST,"2,133,201",0.02,NA
1227,2021-10-23,IGO Ltd.,IGO,"1,155,673",0.01,NA
1228,2021-10-23,InPost SA,INPST,"373,204",0.01,NA
1229,2021-10-23,Intouch Holding..,INTUCH-F,"2,659,459",0.01,NA
1230,2021-10-23,Infrastrutture ..,INW,"659,621",0.01,NA
1231,2021-10-23,IOI Corp. Bhd.,IOICORP,"5,979,265",0.01,NA
1232,2021-10-23,Incitec Pivot L..,IPL,"3,649,005",0.01,NA
1233,2021-10-23,Ipsen SA,IPN,"64,485",0.01,0.00
1234,2021-10-23,JB Hi-Fi Ltd.,JBH,"211,198",0.01,NA
1235,2021-10-23,JG Summit Holdi..,JGS,"5,660,940",0.01,NA
1236,2021-10-23,Jubilant Foodwo..,JUBLFOOD,"134,537",0.01,NA
1237,2021-10-23,Industrial Bank..,601166,"2,719,700",0.01,NA
1238,2021-10-23,Agricultural Ba..,601288,"15,230,200",0.01,NA
1239,2021-10-23,Industrial & Co..,601398,"7,461,400",0.01,NA
1240,2021-10-23,Klabin SA,KLBN11,"1,481,380",0.01,NA
1241,2021-10-23,Coca-Cola Femsa..,KOFUBL,"979,324",0.01,NA
1242,2021-10-23,Kojamo Oyj,KOJAMO,"362,977",0.01,NA
1243,2021-10-23,Komercni banka ..,KOMB,"138,121",0.01,NA
1244,2021-10-23,Laurus Labs Ltd..,LAURUSLABS,"672,330",0.01,NA
1245,2021-10-23,Leonardo SPA,LDO,"759,005",0.01,NA
1246,2021-10-23,Klepierre SA,LI,"339,884",0.01,66.53
1247,2021-10-23,LPP SA,LPP,"2,056",0.01,NA
1248,2021-10-23,Larsen & Toubro..,LTI,"83,000",0.01,NA
1249,2021-10-23,Lufax Holding L..,LU,"1,042,354",0.01,726.00
1250,2021-10-23,L E Lundbergfor..,LUND,"138,229",0.01,NA
1251,2021-10-23,Lupin Ltd.,LUPIN,"447,651",0.01,NA
1252,2021-10-23,Marico Ltd.,MARICO,"964,061",0.01,NA
1253,2021-10-23,Maxis Bhd.,MAXIS,"5,120,900",0.01,NA
1254,2021-10-23,United Spirits ..,MCDOWELL-N,"537,906",0.01,NA
1255,2021-10-23,MultiChoice Gro..,MCG,"801,084",0.01,"1,184.00"
1256,2021-10-23,Mercury NZ Ltd.,MCY,"1,256,170",0.01,38.73
1257,2021-10-23,Mapletree Indus..,ME8U,"3,532,042",0.01,NA
1258,2021-10-23,Meridian Energy..,MEL,"2,324,008",0.01,NA
1259,2021-10-23,TechnoPro Holdi..,6028,"198,888",0.01,NA
1260,2021-10-23,Wendel SE,MF,"50,833",0.01,378.00
1261,2021-10-23,Magellan Financ..,MFG,"259,881",0.01,7.20
1262,2021-10-23,Max Financial S..,MFSL,"447,010",0.01,NA
1263,2021-10-23,Magnit PJSC,MGNT,"375,829",0.01,NA
1264,2021-10-23,Minor Internati..,MINT-F,"7,711,155",0.01,NA
1265,2021-10-23,Moscow Exchange..,MOEX,"2,697,004",0.01,NA
1266,2021-10-23,MOL Hungarian O..,MOL,"662,866",0.01,NA
1267,2021-10-23,Motherson Sumi ..,MOTHERSUMI,"2,250,849",0.01,NA
1268,2021-10-23,Mphasis Ltd.,MPHASIS,"166,939",0.01,NA
1269,2021-10-23,MRF Ltd.,MRF,"5,029",0.01,NA
1270,2021-10-23,Merlin Properti..,MRL,"631,349",0.01,NA
1271,2021-10-23,Mr Price Group ..,MRP,"478,003",0.01,NA
1272,2021-10-23,Mapletree Comme..,N2IU,"4,070,503",0.01,NA
1273,2021-10-23,Nedbank Group L..,NED,"666,938",0.01,NA
1274,2021-10-23,Novolipetsk Ste..,NLMK,"2,190,647",0.01,NA
1275,2021-10-23,Northam Platinu..,NPH,"648,553",0.01,NA
1276,2021-10-23,NEPI Rockcastle..,NRP,"804,636",0.01,170.73
1277,2021-10-23,PeptiDream Inc.,4587,"166,834",0.01,NA
1278,2021-10-23,Oracle Corp. Ja..,4716,"63,651",0.01,NA
1279,2021-10-23,USS Co. Ltd.,4732,"380,321",0.01,NA
1280,2021-10-23,Itochu Techno-S..,4739,"179,826",0.01,NA
1281,2021-10-23,Far EasTone Tel..,4904,"3,000,643",0.01,NA
1282,2021-10-23,Lion Corp.,4912,"471,370",0.01,NA
1283,2021-10-23,Kose Corp.,4922,"53,493",0.01,NA
1284,2021-10-23,Parade Technolo..,4966,"132,000",0.01,NA
1285,2021-10-23,Dino Polska SA,DNP,"90,794",0.01,3.52
1286,2021-10-23,Downer EDI Ltd.,DOW,"1,301,549",0.01,20.29
1287,2021-10-23,Discovery Ltd.,DSY,"759,572",0.01,NA
1288,2021-10-23,Energy Absolute..,EA-F,"2,988,041",0.01,NA
1289,2021-10-23,New Oriental Ed..,EDU,"2,772,948",0.01,-86.42
1290,2021-10-23,Elekta AB,EKTA,"674,605",0.01,NA
1291,2021-10-23,Elia Group SA/N..,ELI,"65,804",0.01,NA
1292,2021-10-23,Emaar Propertie..,EMAAR,"6,599,194",0.01,NA
1293,2021-10-23,Embraer SA,EMBR3,"1,377,900",0.01,NA
1294,2021-10-23,Eneva SA,ENEV3,"1,799,400",0.01,NA
1295,2021-10-23,Equatorial Ener..,EQTL3,"1,682,390",0.01,NA
1296,2021-10-23,Elbit Systems L..,ESLT,"46,372",0.01,20.29
1297,2021-10-23,ASM Pacific Tec..,522,"578,200",0.01,NA
1298,2021-10-23,NGK Spark Plug ..,5334,"362,002",0.01,NA
1299,2021-10-23,Hyundai Motor C..,5387,"66,545",0.01,NA
1300,2021-10-23,Sino-American S..,5483,"1,026,000",0.01,NA
1301,2021-10-23,Hitachi Metals ..,5486,"371,159",0.01,NA
1302,2021-10-23,Luzhou Laojiao ..,568,"191,600",0.01,NA
1303,2021-10-23,Rinnai Corp.,5947,"67,816",0.01,NA
1304,2021-10-23,Shanghai Pudong..,600000,"3,850,400",0.01,NA
1305,2021-10-23,easyJet plc,EZJ,"696,653",0.01,67.76
1306,2021-10-23,Fletcher Buildi..,FBU,"1,519,496",0.01,NA
1307,2021-10-23,Flughafen Zuric..,FHZN,"34,982",0.01,NA
1308,2021-10-23,FUCHS PETROLUB ..,FPE3,"133,993",0.01,NA
1309,2021-10-23,TechnipFMC plc,FTI,"883,926",0.01,6.93
1310,2021-10-23,Fibra Uno Admin..,FUNO11,"5,618,089",0.01,NA
1311,2021-10-23,Genting Singapo..,G13,"11,060,590",0.01,NA
1312,2021-10-23,GAIL India Ltd.,GAIL,"3,310,327",0.01,NA
1313,2021-10-23,Grupo Aeroportu..,GAPB,"677,727",0.01,NA
1314,2021-10-23,Gerdau SA,GGBR4,"1,073,780",0.01,NA
1315,2021-10-23,Gjensidige Fors..,GJF,"310,472",0.01,NA
1316,2021-10-23,Glanbia plc,GL9,"361,329",0.01,NA
1317,2021-10-23,Jiangsu Hengrui..,600276,"837,418",0.01,NA
1318,2021-10-23,Wanhua Chemical..,600309,"410,500",0.01,NA
1319,2021-10-23,Miura Co. Ltd.,6005,"183,450",0.01,NA
1320,2021-10-23,MMC Norilsk Nic..,GMKN,"21,821",0.01,NA
1321,2021-10-23,Growthpoint Pro..,GRT,"6,402,513",0.01,NA
1322,2021-10-23,Hapvida Partici..,HAPV3,"2,355,713",0.01,NA
1323,2021-10-23,HDFC Asset Mana..,HDFCAMC,"137,665",0.01,NA
1324,2021-10-23,Helvetia Holdin..,HELN,"64,196",0.01,NA
1325,2021-10-23,Hera SPA,HER,"1,462,239",0.01,NA
1326,2021-10-23,Hindustan Petro..,HINDPETRO,"1,332,077",0.01,NA
1327,2021-10-23,Hong Leong Bank..,HLBANK,"1,185,700",0.01,NA
1328,2021-10-23,Hella GmbH & Co..,HLE,"82,482",0.01,NA
1329,2021-10-23,Holmen AB,HOLM,"176,969",0.01,NA
1330,2021-10-23,HomeServe plc,HSV,"522,805",0.01,NA
1331,2021-10-23,Hiscox Ltd.,HSX,"624,118",0.01,NA
1332,2021-10-23,Huhtamaki Oyj,HUH1V,"171,344",0.01,NA
1333,2021-10-23,ICA Gruppen AB,ICA,"144,638",0.01,NA
1334,2021-10-23,ICICI Lombard G..,ICICIGI,"369,960",0.01,NA
1335,2021-10-23,ICICI Prudentia..,ICICIPRULI,"675,893",0.01,NA
1336,2021-10-23,Shanxi Xinghuac..,600809,"159,460",0.01,NA
1337,2021-10-23,China Yangtze P..,600900,"1,925,479",0.01,NA
1338,2021-10-23,International C..,ICT,"2,036,325",0.01,NA
1339,2021-10-23,Italgas SPA,IG,"958,305",0.01,8.18
1340,2021-10-23,IGM Financial I..,IGM,"149,578",0.01,36.87
1341,2021-10-23,Axiata Group Bh..,AXIATA,"8,332,024",0.01,NA
1342,2021-10-23,Azrieli Group L..,AZRG,"68,685",0.01,NA
1343,2021-10-23,Bajaj Auto Ltd.,BAJAJ-AUTO,"130,173",0.01,NA
1344,2021-10-23,Bandhan Bank Lt..,BANDHANBNK,"1,482,118",0.01,NA
1345,2021-10-23,Banco Bradesco ..,BBDC3,"2,296,957",0.01,NA
1346,2021-10-23,Bharat Electron..,BEL,"2,042,578",0.01,0.00
1347,2021-10-23,Bendigo & Adela..,BEN,"1,024,596",0.01,35.02
1348,2021-10-23,BIM Birlesik Ma..,BIMAS.E,"846,915",0.01,NA
1349,2021-10-23,Bankinter SA,BKT,"1,277,499",0.01,1.16
1350,2021-10-23,ZOZO Inc.,3092,"204,856",0.01,NA
1351,2021-10-23,Welcia Holdings..,3141,"184,448",0.01,NA
1352,2021-10-23,Skylark Holding..,3197,"405,964",0.01,NA
1353,2021-10-23,Tingyi Cayman I..,322,"3,538,367",0.01,NA
1354,2021-10-23,Nomura Real Est..,3231,"209,619",0.01,NA
1355,2021-10-23,Wistron Corp.,3231,"5,417,445",0.01,NA
1356,2021-10-23,Industrial & In..,3249,"3,539",0.01,NA
1357,2021-10-23,Advance Residen..,3269,"2,403",0.01,NA
1358,2021-10-23,Samsung Life In..,32830,"119,493",0.01,NA
1359,2021-10-23,Tokyu Fudosan H..,3289,"1,122,870",0.01,NA
1360,2021-10-23,Iida Group Hold..,3291,"263,011",0.01,NA
1361,2021-10-23,Sekisui House R..,3309,"7,487",0.01,NA
1362,2021-10-23,Cosmos Pharmace..,3349,"32,163",0.01,NA
1363,2021-10-23,Kuraray Co. Ltd..,3405,"645,279",0.01,NA
1364,2021-10-23,LG Display Co. ..,34220,"415,841",0.01,NA
1365,2021-10-23,LaSalle Logipor..,3466,"3,316",0.01,NA
1366,2021-10-23,Bayerische Moto..,BMW3,"100,369",0.01,NA
1367,2021-10-23,Bank of Queensl..,BOQ,"1,177,828",0.01,NA
1368,2021-10-23,BRF SA,BRFS3,"1,351,832",0.01,NA
1369,2021-10-23,Frasers Logisti..,BUOU,"5,137,934",0.01,NA
1370,2021-10-23,carsales.com Lt..,CAR,"429,962",0.01,349.24
1371,2021-10-23,Commercial Bank..,CBQK,"3,671,345",0.01,NA
1372,2021-10-23,CD Projekt SA,CDR,"125,351",0.01,256.76
1373,2021-10-23,Challenger Ltd.,CGF,"1,265,092",0.01,NA
1374,2021-10-23,Banco de Chile,CHILE,"80,849,418",0.01,NA
1375,2021-10-23,Cholamandalam I..,CHOLAFIN,"746,376",0.01,NA
1376,2021-10-23,Bancolombia SA,CIB,"220,793",0.01,31.86
1377,2021-10-23,Clariant AG,CLN,"421,034",0.01,NA
1378,2021-10-23,Fuyao Glass Ind..,3606,"1,268,765",0.01,NA
1379,2021-10-23,Koei Tecmo Hold..,3635,"149,450",0.01,NA
1380,2021-10-23,POSCO Chemical ..,3670,"50,771",0.01,NA
1381,2021-10-23,Kingsoft Corp. ..,3888,"1,658,323",0.01,NA
1382,2021-10-23,China Internati..,3908,"2,857,227",0.01,NA
1383,2021-10-23,Rakus Co. Ltd.,3923,"181,538",0.01,NA
1384,2021-10-23,Hyundai Steel C..,4020,"140,441",0.01,NA
1385,2021-10-23,Denka Co. Ltd.,4061,"161,141",0.01,NA
1386,2021-10-23,Air Water Inc.,4088,"332,214",0.01,NA
1387,2021-10-23,Nippon Sanso Ho..,4091,"265,556",0.01,NA
1388,2021-10-23,Mitsubishi Gas ..,4182,"334,479",0.01,NA
1389,2021-10-23,Jarir Marketing..,4190,"108,973",0.01,NA
1390,2021-10-23,Inmobiliaria Co..,COL,"615,846",0.01,0.00
1391,2021-10-23,Colgate-Palmoli..,COLPAL,"247,806",0.01,NA
1392,2021-10-23,Empresas COPEC ..,COPEC,"910,081",0.01,NA
1393,2021-10-23,Covivio,COV,"93,063",0.01,NA
1394,2021-10-23,Charoen Pokphan..,CPIN,"13,822,364",0.01,NA
1395,2021-10-23,Central Pattana..,CPN-F,"4,862,382",0.01,NA
1396,2021-10-23,Canadian Utilit..,CU,"222,203",0.01,NA
1397,2021-10-23,Delta Electroni..,DELTA-F,"549,156",0.01,NA
1398,2021-10-23,Dubai Islamic B..,DIB,"5,389,038",0.01,NA
1399,2021-10-23,D'ieteren Group,DIE,"42,863",0.01,NA
1400,2021-10-23,DiGi.Com Bhd.,DIGI,"6,815,766",0.01,154.92
1401,2021-10-23,DLF Ltd.,DLF,"1,115,395",0.01,NA
1402,2021-10-23,NOF Corp.,4403,"124,350",0.01,NA
1403,2021-10-23,Sumitomo Dainip..,4506,"312,647",0.01,NA
1404,2021-10-23,Rohto Pharmaceu..,4527,"180,225",0.01,NA
1405,2021-10-23,ANA Holdings In..,9202,"291,834",0.01,NA
1406,2021-10-23,Hikari Tsushin ..,9435,"40,911",0.01,NA
1407,2021-10-23,Tohoku Electric..,9506,"877,580",0.01,NA
1408,2021-10-23,Kyushu Electric..,9508,"861,068",0.01,NA
1409,2021-10-23,Toho Gas Co. Lt..,9533,"165,168",0.01,NA
1410,2021-10-23,Korea Shipbuild..,9540,"80,435",0.01,NA
1411,2021-10-23,Tenaris SA,TEN,"686,903",0.01,58.39
1412,2021-10-23,Foschini Group ..,TFG,"594,247",0.01,NA
1413,2021-10-23,Banca Transilva..,TLV,"9,457,531",0.01,NA
1414,2021-10-23,Tencent Music E..,TME,"1,091,114",0.01,-40.96
1415,2021-10-23,Top Glove Corp...,TOPGLOV,"9,903,900",0.01,NA
1416,2021-10-23,TOTVS SA,TOTS3,"1,020,139",0.01,NA
1417,2021-10-23,Transneft PJSC,TRNFP,"2,923",0.01,NA
1418,2021-10-23,Tower Semicondu..,TSEM,"200,522",0.01,56.33
1419,2021-10-23,Uniper SE,UN01,"170,080",0.01,NA
1420,2021-10-23,United Internet..,UTDI,"201,277",0.01,NA
1421,2021-10-23,Venture Corp. L..,V03,"552,282",0.01,NA
1422,2021-10-23,Hakuhodo DY Hol..,2433,"437,598",0.01,NA
1423,2021-10-23,Ganfeng Lithium..,2460,"282,900",0.01,NA
1424,2021-10-23,Ecopro BM Co. L..,247540,"15,428",0.01,NA
1425,2021-10-23,Ito En Ltd.,2593,"105,323",0.01,NA
1426,2021-10-23,Aluminum Corp. ..,2600,"7,779,642",0.01,NA
1427,2021-10-23,CJ CheilJedang ..,97950,"15,522",0.01,NA
1428,2021-10-23,Hanwha Solution..,9830,"179,351",0.01,NA
1429,2021-10-23,Yamada Holdings..,9831,"1,330,617",0.01,NA
1430,2021-10-23,Pou Chen Corp.,9904,"4,946,125",0.01,NA
1431,2021-10-23,Feng TAY Enterp..,9910,"820,532",0.01,NA
1432,2021-10-23,Giant Manufactu..,9921,"570,625",0.01,NA
1433,2021-10-23,Pop Mart Intern..,9992,"832,800",0.01,NA
1434,2021-10-23,A2A SPA,A2A,"3,055,709",0.01,NA
1435,2021-10-23,Ackermans & van..,ACKB,"41,601",0.01,NA
1436,2021-10-23,Aeroports de Pa..,ADP,"53,210",0.01,48.28
1437,2021-10-23,Voltas Ltd.,VOLTAS,"427,556",0.01,NA
1438,2021-10-23,Volvo AB,VOLV,"315,544",0.01,NA
1439,2021-10-23,Canopy Growth C..,WEED,"453,081",0.01,NA
1440,2021-10-23,Woolworths Hold..,WHL,"1,658,525",0.01,NA
1441,2021-10-23,Wipro Ltd.,WIPRO,"845,819",0.01,NA
1442,2021-10-23,WiseTech Global..,WTC,"163,859",0.01,NA
1443,2021-10-23,Zee Entertainme..,ZEEL,"1,537,207",0.01,NA
1444,2021-10-23,ZTO Express Cay..,ZTO,"223,215",0.01,1.14
1445,2021-10-23,Sodexo SA,N/A,"71,094",0.01,NA
1446,2021-10-23,Guangdong Inves..,270,"5,560,664",0.01,NA
1447,2021-10-23,Sojitz Corp.,2768,"444,306",0.01,NA
1448,2021-10-23,Chang Hwa Comme..,2801,"12,075,716",0.01,NA
1449,2021-10-23,Samsung Enginee..,28050,"294,300",0.01,NA
1450,2021-10-23,HLB Inc.,28300,"163,984",0.01,NA
1451,2021-10-23,Toyo Suisan Kai..,2875,"170,041",0.01,NA
1452,2021-10-23,Auto1 Group SE,AG1,"170,449",0.01,NA
1453,2021-10-23,Agility Public ..,AGLTY,"2,294,963",0.01,NA
1454,2021-10-23,Aker BP ASA,AKRBP,"201,281",0.01,NA
1455,2021-10-23,Ambuja Cements ..,AMBUJACEM,"1,274,733",0.01,NA
1456,2021-10-23,Acciona SA,ANA,"42,463",0.01,NA
1457,2021-10-23,ANDRITZ AG,ANDR,"137,974",0.01,15.59
1458,2021-10-23,Ansell Ltd.,ANN,"239,453",0.01,0.00
1459,2021-10-23,AusNet Services..,AST,"3,465,106",0.01,0.00
1460,2021-10-23,Grupo Aeroportu..,ASURB,"370,920",0.01,NA
1461,2021-10-23,a2 Milk Co. Ltd..,ATM,"1,384,263",0.01,NA
1462,2021-10-23,AU Optronics Co..,AUOTY,"875,321",0.01,54.68
1463,2021-10-23,Aier Eye Hospit..,300015,"698,086",0.01,NA
1464,2021-10-23,East Money Info..,300059,"1,353,316",0.01,NA
1465,2021-10-23,Hulic Co. Ltd.,3003,"672,803",0.01,NA
1466,2021-10-23,Pharmaron Beiji..,300759,"163,568",0.01,NA
1467,2021-10-23,Shenzhen Mindra..,300760,"119,965",0.01,NA
1468,2021-10-23,Alumina Ltd.,AWC,"4,760,859",0.01,NA
1469,2021-10-23,Reply SPA,REY,"41,528",0.01,NA
1470,2021-10-23,Rheinmetall AG,RHM,"80,540",0.01,NA
1471,2021-10-23,Richter Gedeon ..,RICHTER,"259,524",0.01,NA
1472,2021-10-23,RLX Technology ..,RLX,"1,359,920",0.01,580.00
1473,2021-10-23,CGN Power Co. L..,1816,"21,074,536",0.01,NA
1474,2021-10-23,Swire Pacific L..,19,"964,852",0.01,NA
1475,2021-10-23,Chow Tai Fook J..,1929,"3,267,497",0.01,NA
1476,2021-10-23,China Minsheng ..,1988,"14,074,169",0.01,NA
1477,2021-10-23,AAC Technologie..,2018,"1,295,337",0.01,NA
1478,2021-10-23,China Literatur..,772,"754,229",0.01,NA
1479,2021-10-23,Nikon Corp.,7731,"604,499",0.01,NA
1480,2021-10-23,SCREEN Holdings..,7735,"71,721",0.01,NA
1481,2021-10-23,Asics Corp.,7936,"318,635",0.01,NA
1482,2021-10-23,Nan Ya Printed ..,8046,"397,000",0.01,NA
1483,2021-10-23,Iwatani Corp.,8088,"93,900",0.01,NA
1484,2021-10-23,Rubis SCA,RUI,"174,286",0.01,NA
1485,2021-10-23,Salmar ASA,SALM,"100,483",0.01,331.19
1486,2021-10-23,SBI Cards & Pay..,SBICARD,"476,762",0.01,NA
1487,2021-10-23,Schibsted ASA,SCHA,"140,880",0.01,47.07
1488,2021-10-23,Schibsted ASA,SCHB,"184,204",0.01,31.30
1489,2021-10-23,Shopify Inc.,SHOP,"4,540",0.01,39.51
1490,2021-10-23,Sime Darby Plan..,SIMEPLT,"6,710,905",0.01,NA
1491,2021-10-23,Hiwin Technolog..,2049,"521,765",0.01,NA
1492,2021-10-23,Coway Co. Ltd.,21240,"104,728",0.01,NA
1493,2021-10-23,Persol Holdings..,2181,"309,891",0.01,NA
1494,2021-10-23,Shanghai Fosun ..,2196,"1,047,566",0.01,NA
1495,2021-10-23,Guangzhou Autom..,2238,"6,038,058",0.01,NA
1496,2021-10-23,Marui Group Co...,8252,"381,063",0.01,NA
1497,2021-10-23,Shinsei Bank Lt..,8303,"324,244",0.01,NA
1498,2021-10-23,Chiba Bank Ltd.,8331,"1,127,446",0.01,NA
1499,2021-10-23,Fukuoka Financi..,8354,"299,612",0.01,NA
1500,2021-10-23,Shizuoka Bank L..,8355,"927,328",0.01,NA
1501,2021-10-23,Bank of Kyoto L..,8369,"134,567",0.01,NA
1502,2021-10-23,Tokyo Century C..,8439,"116,611",0.01,NA
1503,2021-10-23,momo.com Inc.,8454,"116,600",0.01,NA
1504,2021-10-23,Mitsubishi HC C..,8593,"1,185,933",0.01,NA
1505,2021-10-23,Tokyo Tatemono ..,8804,"365,721",0.01,NA
1506,2021-10-23,Japan Prime Rea..,8955,"1,642",0.01,NA
1507,2021-10-23,United Urban In..,8960,"5,523",0.01,NA
1508,2021-10-23,Surgutneftegas ..,SNGSP,"13,658,100",0.01,NA
1509,2021-10-23,Sociedad Quimic..,SQM,"117,578",0.01,43.04
1510,2021-10-23,Sociedad Quimic..,SQM-B,"137,246",0.01,NA
1511,2021-10-23,Shriram Transpo..,SRTRANSFIN,"368,067",0.01,NA
1512,2021-10-23,Severstal PAO,SVST,"297,905",0.01,NA
1513,2021-10-23,Sweco AB,SWEC,"371,375",0.01,NA
1514,2021-10-23,Transurban Grou..,TCLXX,"569,433",0.01,NA
1515,2021-10-23,PLDT Inc.,TEL,"170,286",0.01,39.38
1516,2021-10-23,Almarai Co. JSC,2280,"469,478",0.01,NA
1517,2021-10-23,NH Foods Ltd.,2282,"184,778",0.01,NA
1518,2021-10-23,Yanbu National ..,2290,"417,114",0.01,NA
1519,2021-10-23,Sahara Internat..,2310,"665,889",0.01,NA
1520,2021-10-23,Compal Electron..,2324,"7,906,510",0.01,NA
1521,2021-10-23,Sohgo Security ..,2331,"124,744",0.01,NA
1522,2021-10-23,Weichai Power C..,2338,"3,758,334",0.01,NA
1523,2021-10-23,Winbond Electro..,2344,"5,823,000",0.01,NA
1524,2021-10-23,Saudi Kayan Pet..,2350,"1,369,411",0.01,NA
1525,2021-10-23,Foxconn Technol..,2354,"2,127,925",0.01,NA
1526,2021-10-23,Inventec Corp.,2356,"5,976,064",0.01,NA
1527,2021-10-23,Kakaku.com Inc.,2371,"213,511",0.01,NA
1528,2021-10-23,Micro-Star Inte..,2377,"1,292,000",0.01,NA
1529,2021-10-23,Keikyu Corp.,9006,"467,846",0.01,NA
1530,2021-10-23,Nagoya Railroad..,9048,"366,658",0.01,NA
1531,2021-10-23,Kyushu Railway ..,9142,"297,588",0.01,NA
1532,2021-10-23,Japan Airlines ..,9201,"271,165",0.01,NA
1533,2021-10-23,Ping An Bank Co..,1,"2,536,500",0.01,NA
1534,2021-10-23,Korea Zinc Co. ..,10130,"18,485",0.01,NA
1535,2021-10-23,CK Infrastructu..,1038,"1,170,059",0.01,NA
1536,2021-10-23,Hengan Internat..,1044,"1,338,793",0.01,NA
1537,2021-10-23,Shandong Weigao..,1066,"4,345,946",0.01,NA
1538,2021-10-23,Arab National B..,1080,"1,095,033",0.01,NA
1539,2021-10-23,S-Oil Corp.,10950,"76,540",0.01,NA
1540,2021-10-23,Sinopharm Group..,1099,"2,364,506",0.01,NA
1541,2021-10-23,Asia Cement Cor..,1102,"4,451,519",0.01,NA
1542,2021-10-23,Lotte Chemical ..,11170,"27,451",0.01,NA
1543,2021-10-23,Bank AlBilad,1140,"682,715",0.01,NA
1544,2021-10-23,Yanzhou Coal Mi..,1171,"3,676,861",0.01,NA
1545,2021-10-23,China Resources..,1209,"1,075,000",0.01,NA
1546,2021-10-23,Amada Co. Ltd.,6113,"580,385",0.01,NA
1547,2021-10-23,Powertech Techn..,6239,"1,424,000",0.01,NA
1548,2021-10-23,Sumitomo Heavy ..,6302,"211,101",0.01,NA
1549,2021-10-23,Hitachi Constru..,6305,"195,339",0.01,NA
1550,2021-10-23,Voltronic Power..,6409,"96,000",0.01,NA
1551,2021-10-23,Sega Sammy Hold..,6460,"376,468",0.01,NA
1552,2021-10-23,NSK Ltd.,6471,"825,158",0.01,NA
1553,2021-10-23,NEXTDC Ltd.,NXT,"857,592",0.01,NA
1554,2021-10-23,OPAP SA,OPAP,"384,724",0.01,NA
1555,2021-10-23,Orica Ltd.,ORI,"772,361",0.01,57.78
1556,2021-10-23,Orion Oyj,ORNBV,"195,018",0.01,NA
1557,2021-10-23,Bank Polska Kas..,PEO,"292,243",0.01,11.96
1558,2021-10-23,PI Industries L..,PIIND,"135,587",0.01,NA
1559,2021-10-23,Pirelli & C SPA,PIRC,"973,865",0.01,NA
1560,2021-10-23,Polyus PJSC,PLZL,"78,591",0.01,NA
1561,2021-10-23,PPB Group Bhd.,PPB,"1,259,760",0.01,NA
1562,2021-10-23,SITC Internatio..,1308,"2,223,534",0.01,NA
1563,2021-10-23,New China Life ..,1336,"1,929,589",0.01,NA
1564,2021-10-23,Kunlun Energy C..,135,"6,727,356",0.01,NA
1565,2021-10-23,Far Eastern New..,1402,"7,378,819",0.01,NA
1566,2021-10-23,Kingboard Holdi..,148,"1,389,313",0.01,NA
1567,2021-10-23,Want Want China..,151,"10,100,807",0.01,NA
1568,2021-10-23,Genscript Biote..,1548,"1,787,596",0.01,NA
1569,2021-10-23,Korea Electric ..,15760,"298,958",0.01,NA
1570,2021-10-23,Walsin Lihwa Co..,1605,"5,927,000",0.01,NA
1571,2021-10-23,Tsingtao Brewer..,168,"941,438",0.01,NA
1572,2021-10-23,COMSYS Holdings..,1721,"207,289",0.01,NA
1573,2021-10-23,GF Securities C..,1776,"3,109,397",0.01,NA
1574,2021-10-23,Shimizu Corp.,1803,"1,022,134",0.01,NA
1575,2021-10-23,Haseko Corp.,1808,"475,402",0.01,NA
1576,2021-10-23,Haitong Securit..,6837,"6,468,810",0.01,NA
1577,2021-10-23,Haidilao Intern..,6862,"1,747,237",0.01,NA
1578,2021-10-23,Huatai Securiti..,6886,"3,445,385",0.01,NA
1579,2021-10-23,Stanley Electri..,6923,"268,740",0.01,NA
1580,2021-10-23,Jeol Ltd.,6951,"77,500",0.01,NA
1581,2021-10-23,Casio Computer ..,6952,"400,508",0.01,NA
1582,2021-10-23,Kawasaki Heavy ..,7012,"267,347",0.01,NA
1583,2021-10-23,IHI Corp.,7013,"238,024",0.01,NA
1584,2021-10-23,Etihad Etisalat..,7020,"697,393",0.01,NA
1585,2021-10-23,Japan Post Insu..,7181,"370,639",0.01,NA
1586,2021-10-23,Japan Post Bank..,7182,"771,387",0.01,NA
1587,2021-10-23,Hyundai Enginee..,720,"135,345",0.01,NA
1588,2021-10-23,Petro Rio SA,PRIO3,"1,215,300",0.01,NA
1589,2021-10-23,PTT Global Chem..,PTTGC-F,"4,019,087",0.01,NA
1590,2021-10-23,Qantas Airways ..,QAN,"1,379,821",0.01,NA
1591,2021-10-23,Quilter plc,QLT,"3,179,156",0.01,NA
1592,2021-10-23,Qube Holdings L..,QUB,"2,723,174",0.01,NA
1593,2021-10-23,Rational AG,RAA,"6,141",0.01,NA
1594,2021-10-23,Rumo SA,RAIL3,"2,329,858",0.01,NA
1595,2021-10-23,Raiffeisen Bank..,RBI,"244,323",0.01,NA
1596,2021-10-23,Reece Ltd.,REH,"491,483",0.01,NA
